30,"http://www.wikidata.org/entity/Q30056915","Judith mit dem Haupt des Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Ludwig%20Stern%20-%20Judith%20mit%20dem%20Haupt%20des%20Holofernes%20-%202331%20-%20Bavarian%20State%20Painting%20Collections.jpg","1750","9","","","http://www.wikidata.org/entity/Q154568","http://www.wikidata.org/entity/Q812285","Bavarian State Painting Collections","http://www.wikidata.org/entity/Q18508488","Ludovico Stern","male","http://www.wikidata.org/entity/Q170174","Alte Pinakothek","48.148333","11.57"
31,"http://www.wikidata.org/entity/Q30937383","Judith with the head of Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Judita%20s%20hlavou%20Holofernovou%20%28Mistr%20IW%2C%201525-1530%29%2C%20Kr%C3%A1lovsk%C3%A1%20kanonie%20premonstr%C3%A1t%C5%AF%20na%20Strahov%C4%9B.jpg","1525","9","","","http://www.wikidata.org/entity/Q969482","http://www.wikidata.org/entity/Q969482","Strahov Monastery","http://www.wikidata.org/entity/Q6785034","Master IW","male","","Strahov Monastery","50.085962903","14.389281672"
32,"http://www.wikidata.org/entity/Q49848375","Judith and Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Pedro%20Am%C3%A9rico%20-%20Judith%20rende%20gra%C3%A7as%20a%20Jeov%C3%A1%202.JPG","1880","9","","","http://www.wikidata.org/entity/Q1954370","http://www.wikidata.org/entity/Q1954370","Museu Nacional de Belas Artes","http://www.wikidata.org/entity/Q540219","Pedro Américo","male","http://www.wikidata.org/entity/Q155","Museu Nacional de Belas Artes","-22.9087283","-43.175950974638"
33,"http://www.wikidata.org/entity/Q50323589","Judith","http://commons.wikimedia.org/wiki/Special:FilePath/Padovanino%20-%20Judith%2C%20Dresden.jpg","1640","8","","","http://www.wikidata.org/entity/Q4890","http://www.wikidata.org/entity/Q653002","Staatliche Kunstsammlungen Dresden","http://www.wikidata.org/entity/Q1727824","Alessandro Varotari","male","http://www.wikidata.org/entity/Q4948","Gemäldegalerie Alte Meister","51.05338","13.73466"
34,"http://www.wikidata.org/entity/Q50674008","Judith and Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Franz%20Anton%20Maulbertsch%20-%20Judith%20and%20Holofernes%20-%20O%205693%20-%20Slovak%20National%20Gallery.jpg","1700","9","","","http://www.wikidata.org/entity/Q1744024","http://www.wikidata.org/entity/Q1744024","Slovak National Gallery","http://www.wikidata.org/entity/Q689388","Franz Anton Maulbertsch","male","http://www.wikidata.org/entity/Q183","Slovak National Gallery","48.14","17.108611111111"
35,"http://www.wikidata.org/entity/Q50752920","Judith","http://commons.wikimedia.org/wiki/Special:FilePath/Palma%20il%20Vecchio%20-%20Judith%20-%20WGA16936.jpg","1528","9","","","http://www.wikidata.org/entity/Q51252","http://www.wikidata.org/entity/Q51252","Uffizi","http://www.wikidata.org/entity/Q9342","Palma Vecchio","male","http://www.wikidata.org/entity/Q4948","Uffizi","43.768438888889","11.2559"
36,"http://www.wikidata.org/entity/Q50881922","Judith in the Tent of Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Judith%20in%20the%20Tent%20of%20Holofernes%20by%20Johann%20Liss%20Budapest%20version.jpg","1624","9","","","http://www.wikidata.org/entity/Q840886","http://www.wikidata.org/entity/Q840886","Museum of Fine Arts, Budapest","http://www.wikidata.org/entity/Q700279","Johann Liss","male","http://www.wikidata.org/entity/Q183","Museum of Fine Arts, Budapest","47.51611","19.07639"
37,"http://www.wikidata.org/entity/Q28795884","Judith with the Head of Holophernes","http://commons.wikimedia.org/wiki/Special:FilePath/Vouet%20-%20Judith.JPG","1700","7","1600","1650","http://www.wikidata.org/entity/Q154568","http://www.wikidata.org/entity/Q812285","Bavarian State Painting Collections","http://www.wikidata.org/entity/Q317920","Simon Vouet","male","http://www.wikidata.org/entity/Q142","Alte Pinakothek","48.148333","11.57"
38,"http://www.wikidata.org/entity/Q28810765","Judith and Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Veronese%20%28Paolo%20Caliari%29%20-%20Judith%20and%20Holofernes%20-%20Google%20Art%20Project.jpg","1580","9","","","http://www.wikidata.org/entity/Q3867551","http://www.wikidata.org/entity/Q3867551","Musei di Strada Nuova","http://www.wikidata.org/entity/Q9440","Paolo Veronese","male","http://www.wikidata.org/entity/Q4948","","",""
39,"http://www.wikidata.org/entity/Q20891049","Judith with the Head of Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20della%20Vecchia%20%28Pietro%20Muttoni%29%20-%20Judith%20with%20the%20Head%20of%20Holofernes%20-%2066.49%20-%20Minneapolis%20Institute%20of%20Arts.jpg","1700","7","1635","1650","http://www.wikidata.org/entity/Q1700481","http://www.wikidata.org/entity/Q1700481","Minneapolis Institute of Art","http://www.wikidata.org/entity/Q1529806","Pietro della Vecchia","male","http://www.wikidata.org/entity/Q4948","Minneapolis Institute of Art","44.95818","-93.27411"
40,"http://www.wikidata.org/entity/Q27981523","Judith with the head of Holofernes and a servant","http://commons.wikimedia.org/wiki/Special:FilePath/Lucas%20Cranach%20d.%20%C3%84.%20086.jpg","1530","8","1537","","http://www.wikidata.org/entity/Q95569","http://www.wikidata.org/entity/Q95569","Kunsthistorisches Museum","http://www.wikidata.org/entity/Q191748","Lucas Cranach the Elder","male","http://www.wikidata.org/entity/Q12548","Kunsthistorisches Museum","48.203611111111","16.361666666667"
41,"http://www.wikidata.org/entity/Q644887","Judith and Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Judith%20y%20Holofernes%20%28Goya%29.jpg","1820","8","1820","1823","http://www.wikidata.org/entity/Q160112","http://www.wikidata.org/entity/Q160112","Museo del Prado","http://www.wikidata.org/entity/Q5432","Francisco de Goya","male","http://www.wikidata.org/entity/Q29","Museo del Prado","40.413888888889","-3.6922222222222"
42,"http://www.wikidata.org/entity/Q17334315","Judith with the Head of Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Judith%20met%20het%20hoofd%20van%20Holofernes%20Rijksmuseum%20SK-A-3415.jpeg","1600","7","1500","1539","http://www.wikidata.org/entity/Q190804","http://www.wikidata.org/entity/Q190804","Rijksmuseum","http://www.wikidata.org/.well-known/genid/c16c21b0eac52f6766e7baf3d0307f22","","","","Rijksmuseum","52.36","4.885278"
43,"http://www.wikidata.org/entity/Q18749466","Judith with the Head of Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Elisabetta%20Sirani%20-%20Judith%20with%20the%20Head%20of%20Holofernes%20-%20Walters%2037253.jpg","1650","7","1638","1665","http://www.wikidata.org/entity/Q210081","http://www.wikidata.org/entity/Q210081","Walters Art Museum","http://www.wikidata.org/entity/Q271475","Elisabetta Sirani","female","","Walters Art Museum","39.296666666667","-76.616111111111"
44,"http://www.wikidata.org/entity/Q20188059","Judith with the Head of Holofernes","","1712","6","1500","1925","http://www.wikidata.org/entity/Q160236","http://www.wikidata.org/entity/Q160236","Metropolitan Museum of Art","http://www.wikidata.org/.well-known/genid/04a6f7c47dea2626b5ce9f3c292b4ceb","","","","Metropolitan Museum of Art","40.7794","-73.9631"
45,"http://www.wikidata.org/entity/Q20477260","Judith with the Head of Holophernes","http://commons.wikimedia.org/wiki/Special:FilePath/Luca%20Giordano%20-%20Judith%20with%20the%20Head%20of%20Holophernes%20-%20KMS4550%20-%20Statens%20Museum%20for%20Kunst.jpg","1676","6","1647","1705","http://www.wikidata.org/entity/Q671384","http://www.wikidata.org/entity/Q671384","Statens Museum for Kunst","http://www.wikidata.org/entity/Q332494","Luca Giordano","male","http://www.wikidata.org/entity/Q173065","Statens Museum for Kunst","55.68889","12.57861"
46,"http://www.wikidata.org/entity/Q27980482","Judith shows the people the head of Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Francesco%20Solimena%20-%20Judith%20with%20the%20Head%20of%20Holofernes%20-%20WGA21626.jpg","1800","7","1728","1733","http://www.wikidata.org/entity/Q95569","http://www.wikidata.org/entity/Q95569","Kunsthistorisches Museum","http://www.wikidata.org/entity/Q736065","Francesco Solimena","male","","Kunsthistorisches Museum","48.203611111111","16.361666666667"
47,"http://www.wikidata.org/entity/Q28041980","Judith and Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Horace%20Vernet%20-%20Judith%20and%20Holofernes%20-%2079.3%20-%20Museum%20of%20Fine%20Arts.jpg","1900","7","1828","1832","http://www.wikidata.org/entity/Q1565911","http://www.wikidata.org/entity/Q1565911","Museum of Fine Arts, Houston","http://www.wikidata.org/entity/Q161145","Horace Vernet","male","http://www.wikidata.org/entity/Q142","Museum of Fine Arts, Houston","29.72556","-95.39056"
48,"http://www.wikidata.org/entity/Q3769174","Judith with the Head of Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Mantegna%2C%20giuditta%20di%20dublino.jpg","1497","7","1495","1500","http://www.wikidata.org/entity/Q2018379","http://www.wikidata.org/entity/Q2018379","National Gallery of Ireland","http://www.wikidata.org/entity/Q5681","Andrea Mantegna","male","http://www.wikidata.org/entity/Q4948","National Gallery of Ireland","53.34091","-6.25255"
49,"http://www.wikidata.org/entity/Q12172896","Judith with the Head of Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Stanzione%2C%20Massimo%20-%20Judith%20with%20the%20Head%20of%20Holofernes%20-%20c.%201630%E2%80%9335.jpg","1630","8","1630","1635","http://www.wikidata.org/entity/Q160236","http://www.wikidata.org/entity/Q160236","Metropolitan Museum of Art","http://www.wikidata.org/entity/Q982384","Massimo Stanzione","male","http://www.wikidata.org/entity/Q173065","Metropolitan Museum of Art","40.7794","-73.9631"
50,"http://www.wikidata.org/entity/Q17334272","Judith with the Head of Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Sandro%20Botticelli%20-%20Judith%20met%20het%20hoofd%20van%20Holofernes%20-%20SK-A-3381%20-%20Rijksmuseum.jpg","1498","8","1497","1500","http://www.wikidata.org/entity/Q190804","http://www.wikidata.org/entity/Q190804","Rijksmuseum","http://www.wikidata.org/entity/Q5669","Sandro Botticelli","male","","Rijksmuseum","52.36","4.885278"
51,"http://www.wikidata.org/entity/Q20441065","Judith med Holofernes' hoved","http://commons.wikimedia.org/wiki/Special:FilePath/F.L.%20Storch%20-%20Judith%20med%20Holofernes%27%20hoved%20-%20KMS1476%20-%20Statens%20Museum%20for%20Kunst.jpg","1851","7","1820","1883","http://www.wikidata.org/entity/Q671384","http://www.wikidata.org/entity/Q671384","Statens Museum for Kunst","http://www.wikidata.org/entity/Q5499314","Frederik Storch","male","http://www.wikidata.org/entity/Q35","Statens Museum for Kunst","55.68889","12.57861"
